"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","GDP","TOT","USD_CAP","A","2011",42941.890313,
"DEU","GDP","TOT","USD_CAP","A","2012",43653.800876,
"DEU","GDP","TOT","USD_CAP","A","2013",45085.855143,
"DEU","GDP","TOT","USD_CAP","A","2014",46525.35648,
"DEU","GDP","TOT","USD_CAP","A","2015",47221.154894,
"GRC","GDP","TOT","MLN_USD","A","1960",6847.8661,"E"
"GRC","GDP","TOT","MLN_USD","A","1961",10059.6509,"E"
"GRC","GDP","TOT","MLN_USD","A","1962",10327.582,"E"
"GRC","GDP","TOT","MLN_USD","A","1963",11720.0603,"E"
"GRC","GDP","TOT","MLN_USD","A","1964",13052.8407,"E"
"GRC","GDP","TOT","MLN_USD","A","1965",14862.2163,"E"
"GRC","GDP","TOT","MLN_USD","A","1966",16379.7353,"E"
"GRC","GDP","TOT","MLN_USD","A","1967",17805.3338,"E"
"GRC","GDP","TOT","MLN_USD","A","1968",20016.1566,"E"
"GRC","GDP","TOT","MLN_USD","A","1969",23485.9072,"E"
"GRC","GDP","TOT","MLN_USD","A","1970",27467.5538,"E"
"GRC","GDP","TOT","MLN_USD","A","1971",31125.4164,"E"
"GRC","GDP","TOT","MLN_USD","A","1972",35772.1998,"E"
"GRC","GDP","TOT","MLN_USD","A","1973",40771.2964,"E"
"GRC","GDP","TOT","MLN_USD","A","1974",41573.0528,"E"
"GRC","GDP","TOT","MLN_USD","A","1975",48315.3244,"E"
"GRC","GDP","TOT","MLN_USD","A","1976",54459.5525,"E"
"GRC","GDP","TOT","MLN_USD","A","1977",59538.6677,"E"
"GRC","GDP","TOT","MLN_USD","A","1978",68336.6716,"E"
"GRC","GDP","TOT","MLN_USD","A","1979",76406.5108,"E"
"GRC","GDP","TOT","MLN_USD","A","1980",83861.2903,"E"
"GRC","GDP","TOT","MLN_USD","A","1981",90266.1656,"E"
"GRC","GDP","TOT","MLN_USD","A","1982",94780.2192,"E"
"GRC","GDP","TOT","MLN_USD","A","1983",97459.8041,"E"
"GRC","GDP","TOT","MLN_USD","A","1984",102946.9451,"E"
"GRC","GDP","TOT","MLN_USD","A","1985",108907.0226,"E"
"GRC","GDP","TOT","MLN_USD","A","1986",111679.4996,"E"
"GRC","GDP","TOT","MLN_USD","A","1987",111941.7248,"E"
"GRC","GDP","TOT","MLN_USD","A","1988",120828.6431,"E"
"GRC","GDP","TOT","MLN_USD","A","1989",130296.4908,"E"
"GRC","GDP","TOT","MLN_USD","A","1990",135116.3621,"E"
"GRC","GDP","TOT","MLN_USD","A","1991",143941.7537,"E"
"GRC","GDP","TOT","MLN_USD","A","1992",148253.5395,"E"
"GRC","GDP","TOT","MLN_USD","A","1993",149352.3847,"E"
"GRC","GDP","TOT","MLN_USD","A","1994",155581.4179,"E"
"GRC","GDP","TOT","MLN_USD","A","1995",162161.2513,
"GRC","GDP","TOT","MLN_USD","A","1996",170118.1002,
"GRC","GDP","TOT","MLN_USD","A","1997",181873.8223,
"GRC","GDP","TOT","MLN_USD","A","1998",189018.4891,
"GRC","GDP","TOT","MLN_USD","A","1999",196566.4918,
"GRC","GDP","TOT","MLN_USD","A","2000",208394.8075,
"GRC","GDP","TOT","MLN_USD","A","2001",227022.0942,
"GRC","GDP","TOT","MLN_USD","A","2002",247678.3052,
"GRC","GDP","TOT","MLN_USD","A","2003",260159.097,
"GRC","GDP","TOT","MLN_USD","A","2004",278540.8479,
"GRC","GDP","TOT","MLN_USD","A","2005",279036.5373,
"GRC","GDP","TOT","MLN_USD","A","2006",311575.538,
"GRC","GDP","TOT","MLN_USD","A","2007",323784.4929,
"GRC","GDP","TOT","MLN_USD","A","2008",345202.4796,
"GRC","GDP","TOT","MLN_USD","A","2009",340454.6963,
"GRC","GDP","TOT","MLN_USD","A","2010",322312.3128,
"GRC","GDP","TOT","MLN_USD","A","2011",295684.1818,
"GRC","GDP","TOT","MLN_USD","A","2012",286950.4237,
"GRC","GDP","TOT","MLN_USD","A","2013",293353.8026,
"GRC","GDP","TOT","MLN_USD","A","2014",291859.6327,
"GRC","GDP","TOT","MLN_USD","A","2015",288778.1132,
"GRC","GDP","TOT","USD_CAP","A","1970",3091.748873,"E"
"GRC","GDP","TOT","USD_CAP","A","1971",3488.424398,"E"
"GRC","GDP","TOT","USD_CAP","A","1972",3983.059997,"E"
"GRC","GDP","TOT","USD_CAP","A","1973",4519.343598,"E"
"GRC","GDP","TOT","USD_CAP","A","1974",4591.231665,"E"
"GRC","GDP","TOT","USD_CAP","A","1975",5286.313925,"E"
"GRC","GDP","TOT","USD_CAP","A","1976",5879.913995,"E"
"GRC","GDP","TOT","USD_CAP","A","1977",6330.944014,"E"
"GRC","GDP","TOT","USD_CAP","A","1978",7172.38548,"E"
"GRC","GDP","TOT","USD_CAP","A","1979",7920.291538,"E"
"GRC","GDP","TOT","USD_CAP","A","1980",8607.447579,"E"
"GRC","GDP","TOT","USD_CAP","A","1981",9182.927207,"E"
"GRC","GDP","TOT","USD_CAP","A","1982",9582.025746,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9795.875171,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10296.210828,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10850.593624,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11090.056801,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11078.29141,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11914.919524,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12781.073467,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13161.159503,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13903.114665,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14215.530818,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14242.361161,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14769.361656,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15353.032893,
"GRC","GDP","TOT","USD_CAP","A","1996",16035.533086,
"GRC","GDP","TOT","USD_CAP","A","1997",17059.234577,
"GRC","GDP","TOT","USD_CAP","A","1998",17631.390835,
"GRC","GDP","TOT","USD_CAP","A","1999",18265.367044,
"GRC","GDP","TOT","USD_CAP","A","2000",19285.465645,
"GRC","GDP","TOT","USD_CAP","A","2001",20900.29854,
"GRC","GDP","TOT","USD_CAP","A","2002",22718.60132,
"GRC","GDP","TOT","USD_CAP","A","2003",23806.454116,
"GRC","GDP","TOT","USD_CAP","A","2004",25425.53204,
"GRC","GDP","TOT","USD_CAP","A","2005",25396.158905,
"GRC","GDP","TOT","USD_CAP","A","2006",28272.634014,
"GRC","GDP","TOT","USD_CAP","A","2007",29305.744873,
"GRC","GDP","TOT","USD_CAP","A","2008",31161.468565,
"GRC","GDP","TOT","USD_CAP","A","2009",30652.197774,
"GRC","GDP","TOT","USD_CAP","A","2010",28981.315795,
"GRC","GDP","TOT","USD_CAP","A","2011",26626.232773,
"GRC","GDP","TOT","USD_CAP","A","2012",25980.028106,
"GRC","GDP","TOT","USD_CAP","A","2013",26753.064758,
"GRC","GDP","TOT","USD_CAP","A","2014",26794.843671,
"GRC","GDP","TOT","USD_CAP","A","2015",26595.840348,
"HUN","GDP","TOT","MLN_USD","A","1991",85605.7808,"E"
"HUN","GDP","TOT","MLN_USD","A","1992",84874.2971,"E"
"HUN","GDP","TOT","MLN_USD","A","1993",86393.0767,"E"
"HUN","GDP","TOT","MLN_USD","A","1994",90831.9589,"E"
"HUN","GDP","TOT","MLN_USD","A","1995",94107.6035,
"HUN","GDP","TOT","MLN_USD","A","1996",96909.5827,
"HUN","GDP","TOT","MLN_USD","A","1997",103394.4712,
"HUN","GDP","TOT","MLN_USD","A","1998",110578.1864,
"HUN","GDP","TOT","MLN_USD","A","1999",115046.0504,
"HUN","GDP","TOT","MLN_USD","A","2000",123403.4239,
"HUN","GDP","TOT","MLN_USD","A","2001",139025.1443,
"HUN","GDP","TOT","MLN_USD","A","2002",151550.1601,
"HUN","GDP","TOT","MLN_USD","A","2003",158439.4916,
"HUN","GDP","TOT","MLN_USD","A","2004",166383.319,
"HUN","GDP","TOT","MLN_USD","A","2005",174652.2454,
"HUN","GDP","TOT","MLN_USD","A","2006",187857.3031,
"HUN","GDP","TOT","MLN_USD","A","2007",194450.2931,
"HUN","GDP","TOT","MLN_USD","A","2008",208902.5739,
"HUN","GDP","TOT","MLN_USD","A","2009",209078.0628,
"HUN","GDP","TOT","MLN_USD","A","2010",215767.5662,
"HUN","GDP","TOT","MLN_USD","A","2011",225392.9665,
"HUN","GDP","TOT","MLN_USD","A","2012",225206.6045,
"HUN","GDP","TOT","MLN_USD","A","2013",237801.6983,
"HUN","GDP","TOT","MLN_USD","A","2014",247258.6731,
"HUN","GDP","TOT","MLN_USD","A","2015",251841.8703,
"HUN","GDP","TOT","USD_CAP","A","1991",8274.287726,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8221.067139,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8392.566225,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8852.154652,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9111.039051,
"HUN","GDP","TOT","USD_CAP","A","1996",9398.443011,
"HUN","GDP","TOT","USD_CAP","A","1997",10047.579013,
"HUN","GDP","TOT","USD_CAP","A","1998",10770.703988,
"HUN","GDP","TOT","USD_CAP","A","1999",11237.676511,
"HUN","GDP","TOT","USD_CAP","A","2000",12085.376001,
"HUN","GDP","TOT","USD_CAP","A","2001",13646.538128,
"HUN","GDP","TOT","USD_CAP","A","2002",14918.398276,
"HUN","GDP","TOT","USD_CAP","A","2003",15641.31282,
"HUN","GDP","TOT","USD_CAP","A","2004",16461.948707,
"HUN","GDP","TOT","USD_CAP","A","2005",17314.476053,
"HUN","GDP","TOT","USD_CAP","A","2006",18652.606656,
"HUN","GDP","TOT","USD_CAP","A","2007",19337.166596,
"HUN","GDP","TOT","USD_CAP","A","2008",20810.785168,
"HUN","GDP","TOT","USD_CAP","A","2009",20860.557122,
"HUN","GDP","TOT","USD_CAP","A","2010",21576.706997,
"HUN","GDP","TOT","USD_CAP","A","2011",22603.202681,
"HUN","GDP","TOT","USD_CAP","A","2012",22701.450259,
"HUN","GDP","TOT","USD_CAP","A","2013",24037.170454,
"HUN","GDP","TOT","USD_CAP","A","2014",25060.50525,
"HUN","GDP","TOT","USD_CAP","A","2015",25595.517225,
"ISL","GDP","TOT","MLN_USD","A","1970",782.5576,"E"
"ISL","GDP","TOT","MLN_USD","A","1971",929.692,"E"
"ISL","GDP","TOT","MLN_USD","A","1972",1029.8569,"E"
"ISL","GDP","TOT","MLN_USD","A","1973",1159.8087,"E"
"ISL","GDP","TOT","MLN_USD","A","1974",1336.1223,"E"
"ISL","GDP","TOT","MLN_USD","A","1975",1469.2992,"E"
"ISL","GDP","TOT","MLN_USD","A","1976",1642.3153,"E"
"ISL","GDP","TOT","MLN_USD","A","1977",1898.0646,"E"
"ISL","GDP","TOT","MLN_USD","A","1978",2153.5524,"E"
"ISL","GDP","TOT","MLN_USD","A","1979",2444.6646,"E"
"ISL","GDP","TOT","MLN_USD","A","1980",2818.3275,"E"
"ISL","GDP","TOT","MLN_USD","A","1981",3212.8776,"E"
"ISL","GDP","TOT","MLN_USD","A","1982",3485.7142,"E"
"ISL","GDP","TOT","MLN_USD","A","1983",3545.3991,"E"
"ISL","GDP","TOT","MLN_USD","A","1984",3822.7863,"E"
"ISL","GDP","TOT","MLN_USD","A","1985",4075.0066,"E"
"ISL","GDP","TOT","MLN_USD","A","1986",4417.9054,"E"
"ISL","GDP","TOT","MLN_USD","A","1987",4917.8033,"E"
"ISL","GDP","TOT","MLN_USD","A","1988",5085.4038,"E"
"ISL","GDP","TOT","MLN_USD","A","1989",5296.779,"E"
"ISL","GDP","TOT","MLN_USD","A","1990",5556.9453,"E"
"ISL","GDP","TOT","MLN_USD","A","1991",5729.0743,"E"
"ISL","GDP","TOT","MLN_USD","A","1992",5661.9724,"E"
"ISL","GDP","TOT","MLN_USD","A","1993",5872.822,"E"
"ISL","GDP","TOT","MLN_USD","A","1994",6214.2557,"E"
"ISL","GDP","TOT","MLN_USD","A","1995",6351.2609,"E"
"ISL","GDP","TOT","MLN_USD","A","1996",6646.7198,"E"
"ISL","GDP","TOT","MLN_USD","A","1997",7224.06,
"ISL","GDP","TOT","MLN_USD","A","1998",7772.7349,
"ISL","GDP","TOT","MLN_USD","A","1999",8104.7332,
"ISL","GDP","TOT","MLN_USD","A","2000",8323.7618,
"ISL","GDP","TOT","MLN_USD","A","2001",8908.9923,
"ISL","GDP","TOT","MLN_USD","A","2002",9193.9009,
"ISL","GDP","TOT","MLN_USD","A","2003",9185.5934,
"ISL","GDP","TOT","MLN_USD","A","2004",10207.7241,
"ISL","GDP","TOT","MLN_USD","A","2005",10647.1172,
"ISL","GDP","TOT","MLN_USD","A","2006",11157.4976,
"ISL","GDP","TOT","MLN_USD","A","2007",12058.9237,
"ISL","GDP","TOT","MLN_USD","A","2008",13130.3605,
"ISL","GDP","TOT","MLN_USD","A","2009",12712.0184,
"ISL","GDP","TOT","MLN_USD","A","2010",12281.2611,
"ISL","GDP","TOT","MLN_USD","A","2011",12619.5353,
"ISL","GDP","TOT","MLN_USD","A","2012",12917.9232,
"ISL","GDP","TOT","MLN_USD","A","2013",13829.4511,
"ISL","GDP","TOT","MLN_USD","A","2014",14402.7882,
"ISL","GDP","TOT","MLN_USD","A","2015",15398.8106,"E"
"ISL","GDP","TOT","USD_CAP","A","1970",3834.093335,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4511.053217,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4921.069674,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5461.4185,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6205.17115,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6738.946396,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7460.559206,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8556.662891,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9631.832079,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10829.127015,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12352.363144,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",13920.432757,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",14896.405664,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",14956.902228,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",15961.662928,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",16880.513508,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18165.057398,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",19994.158688,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20350.976578,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",20956.925039,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21810.074696,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22208.727279,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21684.823101,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22263.838187,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23361.336556,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23753.687202,"E"
"ISL","GDP","TOT","USD_CAP","A","1996",24715.427218,"E"
"ISL","GDP","TOT","USD_CAP","A","1997",26664.91952,
"ISL","GDP","TOT","USD_CAP","A","1998",28389.403986,
"ISL","GDP","TOT","USD_CAP","A","1999",29239.963931,
"ISL","GDP","TOT","USD_CAP","A","2000",29606.123988,
"ISL","GDP","TOT","USD_CAP","A","2001",31254.138977,
"ISL","GDP","TOT","USD_CAP","A","2002",31972.113176,
"ISL","GDP","TOT","USD_CAP","A","2003",31754.39337,
"ISL","GDP","TOT","USD_CAP","A","2004",34887.467522,
"ISL","GDP","TOT","USD_CAP","A","2005",35987.011323,
"ISL","GDP","TOT","USD_CAP","A","2006",36662.496668,
"ISL","GDP","TOT","USD_CAP","A","2007",38724.86745,
"ISL","GDP","TOT","USD_CAP","A","2008",41114.605686,
"ISL","GDP","TOT","USD_CAP","A","2009",39818.381954,
"ISL","GDP","TOT","USD_CAP","A","2010",38619.103403,
"ISL","GDP","TOT","USD_CAP","A","2011",39558.431596,
"ISL","GDP","TOT","USD_CAP","A","2012",40277.884636,
"ISL","GDP","TOT","USD_CAP","A","2013",42715.132023,
"ISL","GDP","TOT","USD_CAP","A","2014",43992.755329,
"ISL","GDP","TOT","USD_CAP","A","2015",46606.287461,"E"
"IRL","GDP","TOT","MLN_USD","A","1970",7078.4314,"E"
"IRL","GDP","TOT","MLN_USD","A","1971",7695.9381,"E"
"IRL","GDP","TOT","MLN_USD","A","1972",8550.1862,"E"
"IRL","GDP","TOT","MLN_USD","A","1973",9441.1507,"E"
"IRL","GDP","TOT","MLN_USD","A","1974",10727.6011,"E"
"IRL","GDP","TOT","MLN_USD","A","1975",12384.1525,"E"
"IRL","GDP","TOT","MLN_USD","A","1976",13246.1276,"E"
"IRL","GDP","TOT","MLN_USD","A","1977",15222.9284,"E"
"IRL","GDP","TOT","MLN_USD","A","1978",17462.6172,"E"
"IRL","GDP","TOT","MLN_USD","A","1979",19485.2494,"E"
"IRL","GDP","TOT","MLN_USD","A","1980",21896.661,"E"
"IRL","GDP","TOT","MLN_USD","A","1981",24737.0759,"E"
"IRL","GDP","TOT","MLN_USD","A","1982",26871.6058,"E"
"IRL","GDP","TOT","MLN_USD","A","1983",27864.3557,"E"
"IRL","GDP","TOT","MLN_USD","A","1984",30109.4184,"E"
"IRL","GDP","TOT","MLN_USD","A","1985",32031.5902,"E"
"IRL","GDP","TOT","MLN_USD","A","1986",32537.8979,"E"
"IRL","GDP","TOT","MLN_USD","A","1987",34924.0178,"E"
"IRL","GDP","TOT","MLN_USD","A","1988",38032.5956,"E"
"IRL","GDP","TOT","MLN_USD","A","1989",41808.4662,"E"
"IRL","GDP","TOT","MLN_USD","A","1990",47025.6924,"E"
"IRL","GDP","TOT","MLN_USD","A","1991",49528.5788,"E"
"IRL","GDP","TOT","MLN_USD","A","1992",52351.2306,"E"
"IRL","GDP","TOT","MLN_USD","A","1993",55039.9557,"E"
"IRL","GDP","TOT","MLN_USD","A","1994",59446.7031,"E"
"IRL","GDP","TOT","MLN_USD","A","1995",66533.3695,
"IRL","GDP","TOT","MLN_USD","A","1996",72671.4585,
"IRL","GDP","TOT","MLN_USD","A","1997",81168.4506,
"IRL","GDP","TOT","MLN_USD","A","1998",91011.4608,
"IRL","GDP","TOT","MLN_USD","A","1999",99710.5604,
"IRL","GDP","TOT","MLN_USD","A","2000",112703.2275,
"IRL","GDP","TOT","MLN_USD","A","2001",122892.6624,
"IRL","GDP","TOT","MLN_USD","A","2002",135422.6189,
"IRL","GDP","TOT","MLN_USD","A","2003",143748.1482,
"IRL","GDP","TOT","MLN_USD","A","2004",155226.7863,
"IRL","GDP","TOT","MLN_USD","A","2005",168491.4695,
"IRL","GDP","TOT","MLN_USD","A","2006",188023.704,
"IRL","GDP","TOT","MLN_USD","A","2007",205838.072,
"IRL","GDP","TOT","MLN_USD","A","2008",197247.606,
"IRL","GDP","TOT","MLN_USD","A","2009",190185.738,
"IRL","GDP","TOT","MLN_USD","A","2010",198372.3616,
"IRL","GDP","TOT","MLN_USD","A","2011",207993.1934,
"IRL","GDP","TOT","MLN_USD","A","2012",212384.0836,
"IRL","GDP","TOT","MLN_USD","A","2013",219806.1885,
"IRL","GDP","TOT","MLN_USD","A","2014",232945.0458,
"IRL","GDP","TOT","MLN_USD","A","2015",302314.3924,
"IRL","GDP","TOT","USD_CAP","A","1970",2399.468261,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2584.263965,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2827.44252,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3072.291144,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3433.931199,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3898.064984,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4103.509165,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4652.48422,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5269.347362,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5785.406587,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6438.300804,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7184.744683,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7721.725791,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",7949.887515,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8531.997286,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9045.916463,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9186.306591,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",9857.188196,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",10771.055122,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",11911.243938,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13412.918526,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14046.675785,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",14726.084548,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15400.099528,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",16577.440913,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18475.00987,
"IRL","GDP","TOT","USD_CAP","A","1996",20041.316904,
"IRL","GDP","TOT","USD_CAP","A","1997",22173.597862,
"IRL","GDP","TOT","USD_CAP","A","1998",24503.868793,
"IRL","GDP","TOT","USD_CAP","A","1999",26555.859503,
"IRL","GDP","TOT","USD_CAP","A","2000",29625.62576,
"IRL","GDP","TOT","USD_CAP","A","2001",31806.091447,
"IRL","GDP","TOT","USD_CAP","A","2002",34442.529599,
"IRL","GDP","TOT","USD_CAP","A","2003",35964.154014,
"IRL","GDP","TOT","USD_CAP","A","2004",38164.33359,
"IRL","GDP","TOT","USD_CAP","A","2005",40502.89339,
"IRL","GDP","TOT","USD_CAP","A","2006",44035.448742,
"IRL","GDP","TOT","USD_CAP","A","2007",46779.43441,
"IRL","GDP","TOT","USD_CAP","A","2008",43871.437444,
"IRL","GDP","TOT","USD_CAP","A","2009",41899.022404,
"IRL","GDP","TOT","USD_CAP","A","2010",43504.87659,
"IRL","GDP","TOT","USD_CAP","A","2011",45441.588358,
"IRL","GDP","TOT","USD_CAP","A","2012",46269.308342,
"IRL","GDP","TOT","USD_CAP","A","2013",47764.983018,
"IRL","GDP","TOT","USD_CAP","A","2014",50477.404792,
"IRL","GDP","TOT","USD_CAP","A","2015",65122.511396,
"ITA","GDP","TOT","MLN_USD","A","1970",192094.4114,"E"
"ITA","GDP","TOT","MLN_USD","A","1971",205518.2122,"E"
"ITA","GDP","TOT","MLN_USD","A","1972",222328.5236,"E"
"ITA","GDP","TOT","MLN_USD","A","1973",251132.7282,"E"
"ITA","GDP","TOT","MLN_USD","A","1974",288745.5928,"E"
"ITA","GDP","TOT","MLN_USD","A","1975",308893.3428,"E"
"ITA","GDP","TOT","MLN_USD","A","1976",349066.2607,"E"
"ITA","GDP","TOT","MLN_USD","A","1977",380210.9842,"E"
"ITA","GDP","TOT","MLN_USD","A","1978",420090.9803,"E"
"ITA","GDP","TOT","MLN_USD","A","1979",481873.9253,"E"
"ITA","GDP","TOT","MLN_USD","A","1980",543350.866,"E"
"ITA","GDP","TOT","MLN_USD","A","1981",599094.8064,"E"
"ITA","GDP","TOT","MLN_USD","A","1982",638892.574,"E"
"ITA","GDP","TOT","MLN_USD","A","1983",671883.2923,"E"
"ITA","GDP","TOT","MLN_USD","A","1984",718166.3134,"E"
"ITA","GDP","TOT","MLN_USD","A","1985",761882.7193,"E"
"ITA","GDP","TOT","MLN_USD","A","1986",799483.9118,"E"
"ITA","GDP","TOT","MLN_USD","A","1987",846051.392,"E"
"ITA","GDP","TOT","MLN_USD","A","1988",912399.774,"E"
"ITA","GDP","TOT","MLN_USD","A","1989",979991.6637,"E"
"ITA","GDP","TOT","MLN_USD","A","1990",1036423.3913,"E"
"ITA","GDP","TOT","MLN_USD","A","1991",1087396.4346,"E"
"ITA","GDP","TOT","MLN_USD","A","1992",1121462.8672,"E"
"ITA","GDP","TOT","MLN_USD","A","1993",1138353.9506,"E"
"ITA","GDP","TOT","MLN_USD","A","1994",1187586.9977,"E"
"ITA","GDP","TOT","MLN_USD","A","1995",1247354.9674,
"ITA","GDP","TOT","MLN_USD","A","1996",1287609.512,
"ITA","GDP","TOT","MLN_USD","A","1997",1333184.763,
"ITA","GDP","TOT","MLN_USD","A","1998",1403327.999,
"ITA","GDP","TOT","MLN_USD","A","1999",1431924.7047,
"ITA","GDP","TOT","MLN_USD","A","2000",1516949.9469,
"ITA","GDP","TOT","MLN_USD","A","2001",1609335.0627,
"ITA","GDP","TOT","MLN_USD","A","2002",1591859.7302,
"ITA","GDP","TOT","MLN_USD","A","2003",1631250.615,
"ITA","GDP","TOT","MLN_USD","A","2004",1659661.9932,
"ITA","GDP","TOT","MLN_USD","A","2005",1718954.0994,
"ITA","GDP","TOT","MLN_USD","A","2006",1857902.1569,
"ITA","GDP","TOT","MLN_USD","A","2007",1970070.5824,
"ITA","GDP","TOT","MLN_USD","A","2008",2068989.678,
"ITA","GDP","TOT","MLN_USD","A","2009",2017654.3257,
"ITA","GDP","TOT","MLN_USD","A","2010",2057787.6427,
"ITA","GDP","TOT","MLN_USD","A","2011",2129983.1497,
"ITA","GDP","TOT","MLN_USD","A","2012",2137464.1498,
"ITA","GDP","TOT","MLN_USD","A","2013",2150823.4751,
"ITA","GDP","TOT","MLN_USD","A","2014",2153113.3923,
"ITA","GDP","TOT","MLN_USD","A","2015",2182580.2585,
"ITA","GDP","TOT","USD_CAP","A","1970",3569.075255,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3800.719617,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4088.326752,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4586.781858,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5239.355424,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5571.568746,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6264.840469,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6794.893508,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7480.905212,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8556.349519,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9628.093505,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10601.515235,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11299.133835,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",11878.263638,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12693.676256,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13462.466613,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14126.105849,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",14947.402685,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16111.796791,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17292.404047,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18272.884513,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19152.564656,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",19745.072674,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20030.228685,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",20892.258339,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",21943.360502,
"ITA","GDP","TOT","USD_CAP","A","1996",22645.141021,
